State,AgencyType,AgencyName,AssaultOffenses,HomicideOffenses,KidnappingAbduction,SexOffenses,SexOffensesNonforcible,Arson,Bribery,BurglaryBreaking&Entering,CounterfeitingForgery,DestructionDamageVandalism,Embezzlement,ExtortionBlackmail,FraudOffenses,LarcenyTheftOffenses,Robbery,StolenPropertyOffenses,DrugNarcoticOffenses,GamblingOffenses,PornographyObsceneMaterial,ProstitutionOffenses,WeaponLawViolations,TotalOffences
COLORADO,Cities,Lone Tree,765.0,0.0,57.0,91.0,6.0,57.0,1.0,362.0,107.0,987.0,0.0,2.0,229.0,1762.0,30.0,2.0,636.0,0.0,1.0,3.0,52.0,5150.0
COLORADO,Cities,Longmont,652.0,0.0,18.0,81.0,6.0,20.0,0.0,224.0,105.0,649.0,18.0,2.0,332.0,1545.0,22.0,25.0,850.0,0.0,13.0,0.0,52.0,4614.0
COLORADO,Cities,Loveland,42.0,0.0,4.0,3.0,1.0,0.0,1.0,22.0,3.0,80.0,0.0,0.0,15.0,130.0,2.0,2.0,118.0,0.0,0.0,0.0,8.0,431.0
COLORADO,Cities,Manitou Springs,21.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,15.0,1.0,0.0,8.0,26.0,1.0,1.0,10.0,0.0,1.0,0.0,3.0,100.0
COLORADO,Cities,Mead,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,22.0,0.0,0.0,4.0,17.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,69.0
COLORADO,Cities,Meeker,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0
COLORADO,Cities,Minturn,58.0,2.0,2.0,6.0,0.0,1.0,0.0,60.0,5.0,113.0,0.0,0.0,17.0,143.0,5.0,0.0,40.0,0.0,1.0,0.0,3.0,456.0
COLORADO,Cities,Monte Vista,159.0,1.0,14.0,9.0,0.0,3.0,0.0,113.0,29.0,391.0,14.0,0.0,109.0,569.0,3.0,6.0,285.0,0.0,2.0,0.0,26.0,1733.0
COLORADO,Cities,Montrose,23.0,0.0,2.0,1.0,0.0,0.0,0.0,72.0,8.0,61.0,0.0,0.0,23.0,115.0,0.0,0.0,53.0,0.0,0.0,0.0,6.0,364.0
COLORADO,Cities,Monument,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,14.0
COLORADO,Cities,Morrison,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,22.0
COLORADO,Cities,Mount Crested Butte,49.0,0.0,3.0,2.0,0.0,0.0,0.0,7.0,5.0,27.0,0.0,0.0,13.0,49.0,0.0,1.0,10.0,0.0,0.0,0.0,3.0,169.0
COLORADO,Cities,New Castle,295.0,1.0,8.0,41.0,0.0,11.0,0.0,174.0,55.0,610.0,0.0,1.0,175.0,728.0,7.0,13.0,483.0,0.0,0.0,1.0,46.0,2649.0
COLORADO,Cities,Northglenn,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,2.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0
COLORADO,Cities,Ouray,41.0,0.0,1.0,3.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,0.0,17.0,72.0,1.0,0.0,23.0,0.0,0.0,0.0,3.0,192.0
COLORADO,Cities,Pagosa Springs,20.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
COLORADO,Cities,Palisade,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,28.0
COLORADO,Cities,Palmer Lake,18.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,15.0,0.0,0.0,5.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,79.0
COLORADO,Cities,Parachute,156.0,0.0,13.0,56.0,2.0,4.0,0.0,100.0,50.0,214.0,0.0,0.0,178.0,334.0,3.0,2.0,197.0,0.0,12.0,0.0,10.0,1331.0
COLORADO,Cities,Parker,1481.0,8.0,50.0,211.0,23.0,43.0,0.0,1861.0,208.0,1833.0,0.0,8.0,453.0,4695.0,199.0,24.0,385.0,0.0,2.0,1.0,93.0,11578.0
COLORADO,Cities,Pueblo,31.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,4.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,61.0
COLORADO,Cities,Rangely,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,27.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
COLORADO,Cities,Rocky Ford,45.0,0.0,0.0,2.0,1.0,0.0,0.0,24.0,2.0,70.0,0.0,0.0,14.0,169.0,0.0,0.0,62.0,0.0,0.0,1.0,2.0,392.0
COLORADO,Cities,Salida,15.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,5.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,52.0
COLORADO,Cities,Severance,80.0,0.0,2.0,8.0,0.0,1.0,0.0,54.0,17.0,196.0,0.0,0.0,31.0,288.0,10.0,10.0,97.0,0.0,2.0,0.0,10.0,806.0
COLORADO,Cities,Sheridan,22.0,0.0,1.0,7.0,0.0,0.0,0.0,15.0,3.0,19.0,0.0,0.0,4.0,61.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,137.0
COLORADO,Cities,Silt,25.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,25.0,0.0,0.0,11.0,86.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,174.0
COLORADO,Cities,Silverthorne,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,5.0,46.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,79.0
COLORADO,Cities,Snowmass Village,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
COLORADO,Cities,South Fork,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
COLORADO,Cities,Springfield,134.0,0.0,5.0,11.0,0.0,2.0,0.0,47.0,9.0,168.0,5.0,0.0,58.0,262.0,4.0,1.0,159.0,0.0,0.0,0.0,10.0,875.0
COLORADO,Cities,Steamboat Springs,102.0,1.0,6.0,19.0,0.0,1.0,2.0,102.0,13.0,206.0,0.0,0.0,40.0,311.0,3.0,8.0,59.0,0.0,1.0,1.0,11.0,886.0
COLORADO,Cities,Sterling,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
COLORADO,Cities,Stratton,19.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,14.0,1.0,0.0,5.0,106.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,178.0
COLORADO,Cities,Telluride,1246.0,1.0,36.0,130.0,29.0,24.0,1.0,480.0,126.0,1356.0,0.0,0.0,482.0,2489.0,41.0,34.0,898.0,0.0,1.0,15.0,109.0,7498.0
COLORADO,Cities,Thornton,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,9.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0
COLORADO,Cities,Timnath,89.0,0.0,0.0,5.0,1.0,0.0,0.0,42.0,3.0,135.0,0.0,0.0,8.0,147.0,7.0,0.0,46.0,0.0,0.0,0.0,5.0,488.0
COLORADO,Cities,Trinidad,58.0,0.0,6.0,3.0,0.0,0.0,0.0,24.0,8.0,107.0,0.0,2.0,40.0,272.0,0.0,4.0,171.0,0.0,0.0,5.0,5.0,705.0
COLORADO,Cities,Vail,113.0,0.0,0.0,6.0,2.0,0.0,0.0,37.0,7.0,74.0,1.0,0.0,26.0,97.0,6.0,2.0,20.0,0.0,0.0,0.0,2.0,393.0
COLORADO,Cities,Walsenburg,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
COLORADO,Cities,Walsh,707.0,2.0,35.0,103.0,6.0,11.0,0.0,394.0,103.0,790.0,34.0,2.0,288.0,2169.0,51.0,63.0,980.0,0.0,1.0,1.0,90.0,5830.0
COLORADO,Cities,Westminster,289.0,2.0,19.0,56.0,1.0,12.0,0.0,184.0,43.0,73.0,2.0,4.0,239.0,933.0,24.0,16.0,200.0,0.0,0.0,6.0,20.0,2123.0
COLORADO,Cities,Wheat Ridge,37.0,0.0,0.0,1.0,1.0,2.0,0.0,37.0,4.0,16.0,2.0,0.0,62.0,211.0,0.0,0.0,81.0,0.0,1.0,0.0,7.0,462.0
COLORADO,Cities,Windsor,35.0,0.0,3.0,4.0,0.0,1.0,1.0,15.0,8.0,43.0,0.0,0.0,15.0,82.0,0.0,3.0,55.0,0.0,0.0,1.0,6.0,272.0
COLORADO,Cities,Woodland Park,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
COLORADO,Cities,Wray,8.0,0.0,1.0,5.0,0.0,0.0,1.0,4.0,1.0,11.0,0.0,0.0,2.0,18.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,65.0
COLORADO,Cities,Yuma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,10.0
COLORADO,Universities and Colleges,Aims Community College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0
COLORADO,Universities and Colleges,Arapahoe Community College,18.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,1.0,310.0,2.0,0.0,22.0,0.0,0.0,0.0,2.0,378.0
COLORADO,Universities and Colleges,Auraria Higher Education Center3,19.0,0.0,1.0,9.0,0.0,9.0,0.0,29.0,12.0,142.0,0.0,0.0,14.0,410.0,1.0,4.0,388.0,0.0,0.0,0.0,8.0,1046.0
COLORADO,Universities and Colleges,"Colorado State University, Fort Collins",12.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,1.0,33.0,0.0,1.0,2.0,52.0,1.0,0.0,57.0,0.0,0.0,0.0,1.0,173.0
COLORADO,Universities and Colleges,Fort Lewis College,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,22.0,0.0,2.0,7.0,0.0,1.0,0.0,4.0,46.0
COLORADO,Universities and Colleges,Pikes Peak Community College,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,30.0
COLORADO,Universities and Colleges,Red Rocks Community College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
